RegNo,HerdCode,CalvePeriod,RecordDate,SumMilk,FatPercent,ProPercent,SomaticCell
3.64009E+14,,3,1402/06/15,48.2,2.71,2.8,16
3.64009E+14,,3,1402/07/11,41.51,3.52,2.8,172
3.64009E+14,,3,1402/08/13,40.99,0,0,0
3.64009E+14,,3,1402/09/11,37.13,4.49,2.99,125
3.64009E+14,,3,1402/10/11,29.86,4.36,2.78,10
3.64009E+14,,3,1402/11/15,34.46,4.05,3.35,0
3.64009E+14,,3,1402/12/16,35.67,4.33,2.9,69
3.64009E+14,,3,1403/02/07,34.73,3.85,3.44,560
3.64009E+14,,3,1403/03/11,37.56,0,0,0
3.64009E+14,,3,1403/04/11,34.76,3.99,3.55,0
3.64009E+14,,3,1403/05/15,37.57,3.68,3.4,14
3.64009E+14,,3,1403/06/18,44.41,2.74,3.31,16
3.64009E+14,,3,1403/07/22,32.94,4.64,3.51,18
3.64009E+14,,3,1403/08/24,28.51,4.49,3.59,179
3.64009E+14,,1,1398/12/05,47.5,2.4,2.95,0
3.64009E+14,,1,1399/01/08,45.5,2.22,3.32,541
3.64009E+14,,1,1399/02/01,46,3.92,3.69,238
3.64009E+14,,1,1399/03/08,41.5,3.28,2.98,252
3.64009E+14,,1,1399/04/10,40,3.24,2.98,119
3.64009E+14,,1,1399/05/02,40,4.49,3.69,0
3.64009E+14,,1,1399/06/02,38,4.26,3.44,200
3.64009E+14,,1,1399/07/02,38,3.18,3.23,190
3.64009E+14,,1,1399/08/03,37,3.04,2.95,271
3.64009E+14,,1,1399/09/04,37,3.97,2.71,614
3.64009E+14,,1,1399/10/05,39.5,3.78,2.98,333
3.64009E+14,,1,1399/11/01,38.5,3.98,3.02,0
3.64009E+14,,1,1399/12/01,38,3.03,3.04,283
3.64009E+14,,1,1400/01/03,33,3.72,3.61,1199
3.64009E+14,,1,1400/02/01,34,2.85,3.59,0
3.64009E+14,,2,1400/03/04,40,4.13,3.52,18
3.64009E+14,,2,1400/04/01,50.5,2.69,2.97,57
3.64009E+14,,2,1400/05/02,46,2.6,3.2,0
3.64009E+14,,2,1400/06/02,43,2.15,3.18,20
3.64009E+14,,2,1400/07/04,39,4.5,3.2,0
3.64009E+14,,2,1400/08/01,42,2.97,3.39,268
3.64009E+14,,2,1400/09/01,40,3.52,2.94,16
3.64009E+14,,2,1400/10/04,35.5,4.23,2.92,119
3.64009E+14,,2,1400/11/05,29.5,4.16,3.05,366
3.64009E+14,,2,1400/12/02,36.5,4.4,3.32,26
3.64009E+14,,2,1401/01/06,37.5,3.01,3.01,74
3.64009E+14,,2,1401/02/04,33,3.47,2.95,59
3.64009E+14,,2,1401/03/08,33,5.36,3.63,103
3.64009E+14,,3,1401/05/04,26.5,3.06,3.4,30
3.64009E+14,,3,1401/06/07,52.23,2.89,3.41,74
3.64009E+14,,3,1401/07/07,54.31,5.17,3.24,123
3.64009E+14,,3,1401/08/08,50.45,6.99,3.1,143
3.64009E+14,,3,1401/09/08,32.18,4.37,3.34,366
3.64009E+14,,3,1401/10/07,48.49,3.19,3.02,67
3.64009E+14,,3,1401/11/09,46.89,5.53,3.52,339
3.64009E+14,,3,1401/12/10,50.92,4.53,2.77,892
3.64009E+14,,3,1402/01/09,48.36,3.5,3.92,51
3.64009E+14,,3,1402/02/12,45.07,5.92,2.64,130
3.64009E+14,,3,1402/03/12,38.92,5,2.22,666
3.64009E+14,,3,1402/04/11,37.93,3.5,2.5,13
3.64009E+14,,3,1402/05/13,32.28,5,2.22,1313
3.64009E+14,,3,1402/06/15,25.43,3.21,3.12,558
3.64009E+14,,3,1402/07/11,23.74,5,2.71,1286
3.64009E+14,,3,1402/08/13,17.57,0,0,0
3.64009E+14,,3,1402/09/11,16.2,4.51,3.11,778
3.64009E+14,,4,1403/03/11,67.56,0,0,0
3.64009E+14,,4,1403/04/11,57.22,5,2.47,0
3.64009E+14,,4,1403/05/15,45.27,4.36,2.84,149
3.64009E+14,,4,1403/06/18,52.34,3.86,3.45,296
3.64009E+14,,4,1403/07/22,45.42,5,3.09,6750
3.64009E+14,,4,1403/08/24,38.34,4.39,4.02,25
3.64009E+14,,1,1398/12/05,53,3.34,3.18,0
3.64009E+14,,1,1399/01/08,60.5,2.86,3,99
3.64009E+14,,1,1399/02/01,55,3.03,2.9,66
3.64009E+14,,1,1399/03/08,43.5,3.88,3.06,1013
3.64009E+14,,1,1399/04/10,45,2.97,2.75,27
3.64009E+14,,1,1399/05/02,40.5,2.85,2.94,0
3.64009E+14,,1,1399/06/02,40.5,2.49,3.7,75
3.64009E+14,,1,1399/07/02,40,3.63,3.31,239
3.64009E+14,,1,1399/08/03,38.5,2.5,2.67,51
3.64009E+14,,1,1399/09/04,37.5,2.85,2.35,93
3.64009E+14,,1,1399/10/05,37,3.38,3.63,95
3.64009E+14,,1,1399/11/01,37,4.53,3.35,0
3.64009E+14,,1,1399/12/01,36,3.38,2.72,213
3.64009E+14,,1,1400/01/03,36,5.19,3.48,465
3.64009E+14,,1,1400/02/01,37,3.37,3.23,0
3.64009E+14,,1,1400/03/04,34,4.13,3.22,31
3.64009E+14,,2,1400/06/02,64,3.48,2.78,19
3.64009E+14,,2,1400/07/04,44,3.79,2.8,0
3.64009E+14,,2,1400/08/01,55,4.71,3.1,643
3.64009E+14,,2,1400/09/01,59,3.3,2.4,16
3.64009E+14,,2,1400/10/04,47.5,4.26,2.98,17
3.64009E+14,,2,1400/11/05,41,4.64,3.25,17
3.64009E+14,,2,1400/12/02,52.5,3.43,3.22,18
3.64009E+14,,2,1401/01/06,56,3.15,2.76,165
3.64009E+14,,2,1401/02/04,52,4.31,2.69,40
3.64009E+14,,2,1401/03/08,51.5,3.83,2.77,31
3.64009E+14,,2,1401/04/04,43,2.92,3.03,30
3.64009E+14,,2,1401/05/04,34.5,3.51,3.52,196
3.64009E+14,,2,1401/06/07,45.66,2.91,3.4,78
3.64009E+14,,2,1401/07/07,31.72,5.12,3.12,34
3.64009E+14,,2,1401/08/08,28.4,4.26,3.61,185
3.64009E+14,,2,1401/09/08,24.19,4.6,3.11,332
3.64009E+14,,2,1401/10/07,27.66,5.92,3.24,67
3.64009E+14,,2,1401/11/09,23.85,3.5,3.92,1498
3.64009E+14,,2,1401/12/10,9.71,5.61,3.11,606
3.64009E+14,,1,1398/12/05,30.5,3.8,3.33,0
3.64009E+14,,1,1399/01/08,48,3.49,3.27,69
3.64009E+14,,1,1399/02/01,51,3.85,3.22,25
3.64009E+14,,1,1399/03/08,45,3.43,2.63,78
3.64009E+14,,1,1399/04/10,47,3.16,2.72,88
3.64009E+14,,1,1399/05/02,45,3.26,2.91,0
3.64009E+14,,1,1399/06/02,45.5,3.14,3.31,47
3.64009E+14,,1,1399/07/02,41,3.49,2.66,50
3.64009E+14,,1,1399/08/03,41,3.5,3.07,83
3.64009E+14,,1,1399/09/04,46,2.83,2.35,141
3.64009E+14,,1,1399/10/05,41.5,2.9,2.66,97
3.64009E+14,,1,1399/11/01,45.5,4.63,3.02,0
3.64009E+14,,1,1399/12/01,31,3.22,2.5,195
3.64009E+14,,1,1400/01/03,45,2.19,2.39,105
3.64009E+14,,1,1400/02/01,50,3.3,3.23,0
3.64009E+14,,1,1400/03/04,49,3.73,2.76,75
3.64009E+14,,1,1400/04/01,43.5,2.91,3.37,150
3.64009E+14,,1,1400/05/02,44,3.39,3.55,0
3.64009E+14,,1,1400/06/02,37.5,3.92,3.49,17
3.64009E+14,,1,1400/07/04,42,3.79,3.51,0
3.64009E+14,,1,1400/08/01,40,4.42,3.68,689
3.64009E+14,,1,1400/09/01,40,3.87,2.81,16
3.64009E+14,,1,1400/10/04,34.5,2.74,2.84,17
3.64009E+14,,1,1400/11/05,32,4.31,3.18,17
3.64009E+14,,1,1400/12/02,26,3.8,3.41,19
3.64009E+14,,1,1401/01/06,28,3.57,2.63,33
3.64009E+14,,1,1401/02/04,26,3.94,2.54,280
3.64009E+14,,2,1401/03/08,37,2.73,3,37
3.64009E+14,,2,1401/04/04,46.5,4.71,2.95,169
3.64009E+14,,2,1401/05/04,54.5,2.6,2.63,1822
3.64009E+14,,2,1401/06/07,52.29,3.57,3.25,34
3.64009E+14,,2,1401/07/07,50.17,5.3,3.03,93
3.64009E+14,,2,1401/08/08,39.01,4.18,3.65,332
3.64009E+14,,2,1401/09/08,49.66,3.61,2.9,34
3.64009E+14,,2,1401/10/07,43.9,3.77,3.13,86
3.64009E+14,,2,1401/11/09,53.65,4.08,2.95,176
3.64009E+14,,2,1401/12/10,47.69,6.9,2.46,31
3.64009E+14,,2,1402/01/09,46.19,4.25,3.04,63
3.64009E+14,,2,1402/02/12,47.09,3.85,2.31,83
3.64009E+14,,2,1402/03/12,46.4,5,2.47,714
3.64009E+14,,2,1402/04/11,52.63,3.46,2.37,16
3.64009E+14,,2,1402/05/13,46.64,3.84,2.42,18
3.64009E+14,,2,1402/06/15,42.22,3.15,3.17,76
3.64009E+14,,2,1402/07/11,30.2,4.58,3.15,12
3.64009E+14,,2,1402/08/13,30.14,0,0,0
3.64009E+14,,2,1402/09/11,14.57,5,3.58,306
3.64009E+14,,3,1403/02/07,67.42,4.02,2.55,280
3.64009E+14,,3,1403/03/11,51.54,0,0,0
3.64009E+14,,3,1403/04/11,45.86,5,2.44,0
3.64009E+14,,3,1403/05/15,47.57,4.12,2.52,12
3.64009E+14,,3,1403/06/18,54.92,2.08,3.09,11
3.64009E+14,,3,1403/07/22,45.59,5,2.87,75
3.64009E+14,,3,1403/08/24,40.29,2,2.94,196
3.64009E+14,,1,1399/01/08,40,3.51,3.32,148
3.64009E+14,,1,1399/02/01,40,3.43,3.61,27
3.64009E+14,,1,1399/03/08,38.5,4.19,3.17,195
3.64009E+14,,1,1399/04/10,37.5,2.98,3.16,275
3.64009E+14,,1,1399/05/02,37,2.98,3.15,0
3.64009E+14,,1,1399/06/02,38.5,4.33,3.62,1098
3.64009E+14,,1,1399/07/02,36,3.67,2.66,95
3.64009E+14,,1,1399/08/03,34,2.71,2.66,45
3.64009E+14,,1,1399/09/04,34,2.86,2.36,179
3.64009E+14,,1,1399/10/05,35,4.37,3.19,100
3.64009E+14,,1,1399/11/01,31,4.99,3.09,0
3.64009E+14,,1,1399/12/01,28,3.3,3.65,195
3.64009E+14,,2,1400/03/04,48,2.33,2.76,179
3.64009E+14,,2,1400/04/01,54.5,2.49,3.14,39
3.64009E+14,,2,1400/05/02,52,2.74,3.11,0
3.64009E+14,,2,1400/06/02,45.5,3.12,2.96,29
3.64009E+14,,2,1400/07/04,45.5,3.31,2.8,0
3.64009E+14,,2,1400/08/01,42,4.23,3.16,576
3.64009E+14,,2,1400/09/01,43.5,3,2.55,17
3.64009E+14,,2,1400/10/04,37,2.51,2.92,15
3.64009E+14,,2,1400/11/05,37,3.06,3.05,22
3.64009E+14,,2,1400/12/02,36,2.19,3.17,18
3.64009E+14,,2,1401/01/06,30.5,2.98,3.06,396
3.64009E+14,,2,1401/02/04,27.5,3.92,3.06,47
3.64009E+14,,2,1401/03/08,32.5,4.7,2.66,32
3.64009E+14,,3,1401/06/07,50.49,3.1,3.13,34
3.64009E+14,,3,1401/07/07,60.72,5.54,2.92,267
3.64009E+14,,3,1401/08/08,51.75,3.19,2.97,32
3.64009E+14,,3,1401/09/08,51.94,4.64,3.39,465
3.64009E+14,,3,1401/10/07,54.46,4.99,3.05,67
3.64009E+14,,3,1401/11/09,53.34,4.7,2.86,58
3.64009E+14,,3,1401/12/10,39.24,5.96,2.42,24
3.64009E+14,,3,1402/01/09,39.49,4.32,3.42,23
3.64009E+14,,3,1402/02/12,41.85,4.35,2.64,12
3.64009E+14,,3,1402/03/12,34.79,4.92,2.49,1223
3.64009E+14,,3,1402/04/11,35.15,4.48,2.58,62
3.64009E+14,,3,1402/05/13,31.93,3.82,2.74,13
3.64009E+14,,3,1402/06/15,26.14,4.11,2.48,86
3.64009E+14,,3,1402/07/11,20.14,5,2.31,35
3.64009E+14,,3,1402/08/13,11.67,0,0,0
3.64009E+14,,4,1402/12/16,45.99,3.86,2.67,114
3.64009E+14,,4,1403/02/07,61.28,5,2.8,162
3.64009E+14,,4,1403/03/11,54.21,0,0,0
3.64009E+14,,4,1403/04/11,59.38,4.59,2.96,0
3.64009E+14,,1,1398/12/05,35,3.18,2.89,0
3.64009E+14,,1,1399/01/08,46.5,4.35,2.81,52
3.64009E+14,,1,1399/02/01,36,4.37,2.62,210
3.64009E+14,,1,1399/03/08,43,3.97,2.98,21
3.64009E+14,,1,1399/04/10,40.5,3.09,2.74,24
3.64009E+14,,1,1399/05/02,39.5,2.84,3.42,0
3.64009E+14,,1,1399/06/02,36,6.1,3.82,44
3.64009E+14,,1,1399/07/02,36,3.63,3.23,85
3.64009E+14,,1,1399/08/03,32,3.66,3.53,55
3.64009E+14,,1,1399/09/04,34,4.01,2.72,168
3.64009E+14,,1,1399/10/05,31,2.52,2.41,122
3.64009E+14,,1,1399/11/01,28.5,4.96,3.81,0
3.64009E+14,,1,1399/12/01,27,3.66,2.72,113
3.64009E+14,,1,1400/01/03,21,4.32,2.78,90
3.64009E+14,,1,1400/02/01,19,2.26,2.75,0
3.64009E+14,,1,1400/03/04,32,3.54,3.36,20
3.64009E+14,,2,1400/05/02,42,3.36,3.17,0
3.64009E+14,,2,1400/06/02,44.5,3.73,3,18
3.64009E+14,,2,1400/07/04,45,3.61,3.14,0
3.64009E+14,,2,1400/08/01,38,5.29,3.36,495
3.64009E+14,,2,1400/09/01,38,3.41,2.59,15
3.64009E+14,,2,1400/10/04,30.5,4.5,3.04,17
3.64009E+14,,2,1400/11/05,30.5,4.4,3.15,20
3.64009E+14,,2,1400/12/02,33.5,3.97,3.02,19
3.64009E+14,,2,1401/01/06,25.5,3.8,3.1,111
3.64009E+14,,2,1401/02/04,19.5,4.32,3.08,35
3.64009E+14,,2,1401/03/08,16,4.02,2.77,35
3.64009E+14,,2,1401/04/04,12.5,3.69,3.42,64
3.64009E+14,,3,1401/08/08,42.79,5.08,3.41,466
3.64009E+14,,3,1401/09/08,54.9,4.2,3.08,58
3.64009E+14,,3,1401/10/07,49.49,4.05,3.4,66
3.64009E+14,,3,1401/11/09,42.31,3.92,3.25,106
3.64009E+14,,3,1401/12/10,36.07,4.3,2.84,547
3.64009E+14,,3,1402/01/09,35.09,3.82,3.32,4103
3.64009E+14,,3,1402/02/12,25.59,4.19,2.88,2327
3.64009E+14,,3,1402/03/12,24.51,4.32,2.76,1640
3.64009E+14,,3,1402/04/11,25.24,2.94,2.13,23
3.64009E+14,,3,1402/05/13,21.9,3.02,2.71,233
3.64009E+14,,1,1399/01/08,42,3.51,2.65,25
3.64009E+14,,1,1399/02/01,42,3.19,3.17,346
3.64009E+14,,1,1399/03/08,38,3.19,2.74,41
3.64009E+14,,1,1399/04/10,40,3.02,2.89,23
3.64009E+14,,1,1399/05/02,29,3.34,2.92,0
3.64009E+14,,1,1399/06/02,37.5,4.57,3.75,125
3.64009E+14,,1,1399/07/02,34,3.89,3.63,395
3.64009E+14,,1,1399/08/03,33,4.54,2.69,150
3.64009E+14,,1,1399/09/04,32,2.85,2.37,170
3.64009E+14,,1,1399/10/05,30,3.63,2.97,70
3.64009E+14,,1,1399/11/01,31,4.97,3.03,0
3.64009E+14,,1,1399/12/01,29,3.22,2.5,72
3.64009E+14,,1,1400/01/03,28,2.93,2.7,71
3.64009E+14,,1,1400/02/01,27,3.71,3.23,0
3.64009E+14,,1,1400/03/04,22,4.45,3.42,18
3.64009E+14,,1,1400/04/01,24,2.94,3.97,153
3.64009E+14,,1,1400/05/02,20.5,4.73,3.95,0
3.64009E+14,,1,1400/06/02,17,5,4.03,19
3.64009E+14,,1,1400/07/04,10.5,5.17,4.01,0
3.64009E+14,,1,1400/08/01,25,3.36,4,563
3.64009E+14,,2,1400/11/05,32,4.35,2.79,21
3.64009E+14,,2,1400/12/02,48,3.73,2.4,24
3.64009E+14,,2,1401/01/06,48.5,3.36,2.44,79
3.64009E+14,,2,1401/02/04,47.5,4.02,2.64,30
3.64009E+14,,2,1401/03/08,42.5,3.5,2.78,29
3.64009E+14,,2,1401/04/04,37,3.67,3.33,136
3.64009E+14,,2,1401/05/04,33.5,4.58,3.43,29
3.64009E+14,,2,1401/06/07,26.59,2.3,3.27,30
3.64009E+14,,2,1401/07/07,31.82,5.27,4.02,410
3.64009E+14,,2,1401/08/08,29.84,6.99,3.18,32
3.64009E+14,,2,1401/09/08,35.78,3.89,3.15,37
3.64009E+14,,2,1401/10/07,30.95,5.24,3.9,67
3.64009E+14,,2,1401/11/09,25.11,4.31,3.75,532
3.64009E+14,,2,1401/12/10,21.11,4.2,2.5,514
3.64009E+14,,2,1402/01/09,18.63,5.63,3.51,60
3.64009E+14,,3,1402/05/13,45.73,3.01,2.56,11
3.64009E+14,,3,1402/06/15,54.01,3.57,2.7,20
3.64009E+14,,3,1402/07/11,46.45,4.36,2.62,13
3.64009E+14,,3,1402/08/13,41.56,0,0,0
3.64009E+14,,3,1402/09/11,38.52,3.27,2.92,201
3.64009E+14,,3,1402/10/11,31.63,5,2.74,11
3.64009E+14,,3,1402/11/15,31.37,3.53,3.42,0
3.64009E+14,,3,1402/12/16,19.3,2.86,3.51,447
3.64009E+14,,3,1403/02/07,21.41,3.43,3.39,230
3.64009E+14,,3,1403/03/11,23,0,0,0
3.64009E+14,,3,1403/04/11,19.71,2.92,2.95,0
3.64009E+14,,1,1398/12/05,24,2.97,3.15,0
3.64009E+14,,1,1399/01/08,45,2.97,3.15,26
3.64009E+14,,1,1399/02/01,46,0,0,0
3.64009E+14,,1,1399/03/08,44,2.5,2.5,36
3.64009E+14,,1,1399/04/10,45,3.18,2.8,25
3.64009E+14,,1,1399/05/02,39,2.79,3.25,0
3.64009E+14,,1,1399/06/02,36.5,2.68,3.94,55
3.64009E+14,,1,1399/07/02,37,3.14,2.66,134
3.64009E+14,,1,1399/08/03,35,2.43,2.63,1124
3.64009E+14,,1,1399/09/04,33,2.84,2.36,148
3.64009E+14,,1,1399/10/05,34.5,3.02,3,188
3.64009E+14,,1,1399/11/01,36.5,4.54,1.76,0
3.64009E+14,,1,1399/12/01,39,3.02,3.39,284
3.64009E+14,,1,1400/01/03,39,3.12,3.14,163
3.64009E+14,,1,1400/02/01,41,3.68,3.16,0
3.64009E+14,,1,1400/03/04,38.5,3.83,3.4,22
3.64009E+14,,1,1400/04/01,28,2.42,3.25,95
3.64009E+14,,1,1400/05/02,35.5,3.79,3.99,0
3.64009E+14,,1,1400/06/02,31,3.69,3.87,25
3.64009E+14,,1,1400/07/04,32,3.93,3.05,0
3.64009E+14,,1,1400/08/01,22,4.73,3.71,391
3.64009E+14,,1,1400/09/01,22,3.36,2.59,19
3.64009E+14,,1,1400/10/04,23.5,3.21,2.74,15
3.64009E+14,,1,1400/11/05,25,2.51,2.92,29
3.64009E+14,,1,1400/12/02,26,3.72,2.92,23
3.64009E+14,,1,1398/12/05,32,3.09,3.38,0
3.64009E+14,,1,1399/01/08,42.5,2.4,2.95,998
3.64009E+14,,1,1399/02/01,40,3.73,3.17,21
3.64009E+14,,1,1399/03/08,36.5,0,0,0
3.64009E+14,,1,1399/04/10,37,3.39,2.76,20
3.64009E+14,,1,1399/05/02,35.5,3.44,3.12,0
3.64009E+14,,1,1399/06/02,37,4.83,3.44,115
3.64009E+14,,1,1399/07/02,32,3.41,2.66,232
3.64009E+14,,1,1399/08/03,30,1.81,2.49,75
3.64009E+14,,1,1399/09/04,32,2.86,2.37,154
3.64009E+14,,1,1399/10/05,29,3.49,2.66,136
3.64009E+14,,1,1399/11/01,31,4.86,3,0
3.64009E+14,,1,1399/12/01,31,3.89,3.63,47
3.64009E+14,,1,1400/01/03,30,3.16,2.6,320
3.64009E+14,,1,1400/02/01,27,3.43,2.5,0
3.64009E+14,,1,1400/03/04,27.5,3.4,3.46,17
3.64009E+14,,2,1400/05/02,39.5,2.44,3.6,0
3.64009E+14,,2,1400/06/02,43.5,3.02,2.92,27
3.64009E+14,,2,1400/07/04,47,3.47,2.86,0
3.64009E+14,,2,1400/08/01,36,3.96,3.23,606
3.64009E+14,,2,1400/09/01,37,4.63,2.55,16
3.64009E+14,,2,1400/10/04,36.5,3.93,2.74,18
3.64009E+14,,2,1400/11/05,37.5,3.46,2.54,20
3.64009E+14,,2,1400/12/02,38,3.09,3.42,19
3.64009E+14,,2,1401/01/06,38.5,4.54,2.8,33
3.64009E+14,,2,1401/02/04,35.5,4.2,2.81,36
3.64009E+14,,2,1401/03/08,34.5,4.88,2.71,30
3.64009E+14,,2,1401/04/04,32,4.39,3.76,673
3.64009E+14,,2,1401/05/04,31.5,3.34,3.36,30
3.64009E+14,,2,1401/06/07,35.75,4.81,4,137
3.64009E+14,,2,1401/07/07,29.81,6.17,4,128
3.64009E+14,,2,1401/08/08,26.25,6.96,3.95,411
3.64009E+14,,2,1401/09/08,25.63,2.76,3.08,186
3.64009E+14,,2,1401/10/07,25.02,4.09,4.03,68
3.64009E+14,,3,1402/01/09,35.98,3.86,3.31,30
3.64009E+14,,3,1402/02/12,59.8,4.66,2.15,13
3.64009E+14,,3,1402/03/12,53.62,4.46,2.67,930
3.64009E+14,,3,1402/04/11,48.07,3.5,2.23,1781
3.64009E+14,,3,1402/05/13,46.09,3.1,2.09,13
3.64009E+14,,3,1402/06/15,41.78,2.11,3.01,70
3.64009E+14,,3,1402/07/11,43.7,3.49,2.84,13
3.64009E+14,,3,1402/08/13,37.05,0,0,0
3.64009E+14,,3,1402/09/11,33.37,5,3,60
3.64009E+14,,3,1402/10/11,36.11,4.31,3.33,11
3.64009E+14,,3,1402/11/15,31.97,3.92,3.3,0
3.64009E+14,,3,1402/12/16,34.11,5,3.35,47
3.64009E+14,,4,1403/04/11,38.82,2,3.26,0
3.64009E+14,,4,1403/05/15,47.62,4.22,2.59,14
3.64009E+14,,4,1403/06/18,45.43,2.92,3.2,12
3.64009E+14,,4,1403/07/22,43.44,5,3.32,137
3.64009E+14,,4,1403/08/24,41.25,4.11,2.94,131
3.64009E+14,,1,1399/02/01,39,3.93,2.64,17
3.64009E+14,,1,1399/03/08,36.5,3.94,2.94,43
3.64009E+14,,1,1399/04/10,46,3.07,2.89,121
3.64009E+14,,1,1399/05/02,40,3.27,2.8,0
3.64009E+14,,1,1399/06/02,42,4.27,3.1,65
3.64009E+14,,1,1399/07/02,38,3.28,2.5,408
3.64009E+14,,1,1399/08/03,39,3.37,3.23,85
3.64009E+14,,1,1399/09/04,35.5,4,2.67,191
3.64009E+14,,1,1399/10/05,33.5,4.43,2.98,531
3.64009E+14,,1,1399/11/01,38,5.02,2.89,0
3.64009E+14,,1,1399/12/01,35,3.29,3.36,241
3.64009E+14,,1,1400/01/03,38,3.17,3.1,195
3.64009E+14,,1,1400/02/01,40,2.06,3.23,0
3.64009E+14,,1,1400/03/04,35.5,3.29,2.95,22
3.64009E+14,,1,1400/04/01,36,2.99,3.19,452
3.64009E+14,,1,1400/05/02,35.5,2.91,3.72,0
3.64009E+14,,1,1400/06/02,33.5,3.18,3.51,27
3.64009E+14,,1,1400/07/04,30.5,4.98,4.05,0
3.64009E+14,,1,1400/08/01,29,4.45,3.91,1603
3.64009E+14,,1,1400/09/01,30,3.9,3.07,20
3.64009E+14,,1,1400/10/04,30.5,2.94,2.72,17
3.64009E+14,,1,1400/11/05,29.5,3.78,3.43,18
3.64009E+14,,1,1400/12/02,28.5,3.51,3.71,19
3.64009E+14,,1,1401/01/06,27,4.23,3.21,273
3.64009E+14,,1,1401/02/04,31.5,4.52,3.23,428
3.64009E+14,,1,1401/03/08,16.5,2.78,2.97,39
3.64009E+14,,1,1401/04/04,13.5,4.21,3.42,179
3.64009E+14,,2,1401/07/07,55.26,6.99,2.95,103
3.64009E+14,,2,1401/08/08,58.04,6.67,2.92,35
3.64009E+14,,2,1401/09/08,52.33,3.34,4.08,294
3.64009E+14,,2,1401/10/07,57.39,4.61,2.8,70
3.64009E+14,,2,1401/11/09,50.51,4.53,2.71,163
3.64009E+14,,2,1401/12/10,43.32,4.82,2.27,149
3.64009E+14,,2,1402/01/09,41.34,4.53,2.71,40
3.64009E+14,,2,1402/02/12,53.42,2.96,2.36,2063
3.64009E+14,,2,1402/03/12,50.3,4.62,2.93,971
3.64009E+14,,2,1402/04/11,51.3,4.51,2.39,13
3.64009E+14,,2,1402/05/13,45.96,2.91,2.57,21
3.64009E+14,,2,1402/06/15,40.13,3.31,3.11,65
3.64009E+14,,2,1402/07/11,33.16,4.08,3.34,1030
3.64009E+14,,3,1402/11/15,55.42,2.43,2.94,0
3.64009E+14,,3,1402/12/16,60.17,5,3.35,15
3.64009E+14,,3,1403/02/07,59.49,5,2.84,1776
3.64009E+14,,3,1403/03/11,63.3,0,0,0
3.64009E+14,,3,1403/04/11,57.21,4.84,2.81,0
3.64009E+14,,3,1403/05/15,48.98,3.81,2.9,22
3.64009E+14,,3,1403/06/18,44.95,2.28,3.43,16
3.64009E+14,,3,1403/07/22,43.58,4.46,3.45,615
3.64009E+14,,3,1403/08/24,34.22,3.12,3.52,180
3.64009E+14,,0,1400/07/04,30,4.16,3.53,0
3.64009E+14,,0,1402/12/16,52.25,3.34,3.03,518
3.64009E+14,,1,1399/01/08,34,3.18,2.89,88
3.64009E+14,,1,1399/02/01,37.5,4.3,2.97,104
3.64009E+14,,1,1399/03/08,35,4.1,3.63,22
3.64009E+14,,1,1399/04/10,31.5,3.4,3.06,21
3.64009E+14,,1,1399/05/02,31,3.2,2.91,0
3.64009E+14,,1,1399/06/02,30.5,4.38,3.93,193
3.64009E+14,,1,1399/07/02,36,3.38,3.63,32
3.64009E+14,,1,1399/08/03,32,3.6,2.88,563
3.64009E+14,,1,1399/09/04,29.5,2.86,2.36,206
3.64009E+14,,1,1399/10/05,27,3.28,2.5,246
3.64009E+14,,1,1399/11/01,25,4.63,3.34,0
3.64009E+14,,1,1399/12/01,26,3.63,3,59
3.64009E+14,,1,1400/01/03,26,4.07,3.18,115
3.64009E+14,,1,1400/02/01,23.5,3.84,3.27,0
3.64009E+14,,1,1400/03/04,23.5,2.91,2.82,70
3.64009E+14,,1,1400/04/01,27,2.68,3.38,33
3.64009E+14,,1,1400/05/02,21.5,3.97,3.98,0
3.64009E+14,,1,1400/06/02,22,0,0,0
3.64009E+14,,2,1400/08/01,40,4.67,3.58,721
3.64009E+14,,2,1400/09/01,47,3.78,2.45,18
3.64009E+14,,2,1400/10/04,41.5,1.53,0.84,18
3.64009E+14,,2,1400/11/05,41.5,4.44,2.87,17
3.64009E+14,,2,1400/12/02,40,3.33,2.47,23
3.64009E+14,,2,1401/01/06,35,4.97,2.82,76
3.64009E+14,,2,1401/02/04,32.5,4.32,2.96,34
3.64009E+14,,2,1401/03/08,32,4.88,2.66,30
3.64009E+14,,2,1401/04/04,32,3,3.17,93
3.64009E+14,,2,1401/05/04,25,3.97,3.45,119
3.64009E+14,,2,1401/06/07,28.07,3.16,3.65,88
3.64009E+14,,2,1401/07/07,15.02,6.49,4,32
3.64009E+14,,3,1401/09/08,40.83,6.42,3.88,39
3.64009E+14,,3,1401/10/07,51.11,3.92,2.61,67
3.64009E+14,,3,1401/11/09,49.63,5.07,3.25,166
3.64009E+14,,3,1401/12/10,41.87,6.74,2.62,88
3.64009E+14,,3,1402/01/09,42.39,6.9,3.37,2458
3.64009E+14,,3,1402/02/12,40.28,4.8,2.8,12
3.64009E+14,,3,1402/03/12,35.59,5,2.48,770
3.64009E+14,,3,1402/04/11,32.47,6.23,2.59,13
3.64009E+14,,3,1402/05/13,32.16,5,2.6,12
3.64009E+14,,3,1402/06/15,32.89,4.58,2.34,89
3.64009E+14,,3,1402/07/11,27.81,5,3.01,100
3.64009E+14,,3,1402/08/13,21.82,0,0,0
